ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS
2014,selva,castellano,1,18,6.0,superior universitaria incompleta,351056,160000011,Derecho y Ciencias Políticas   1/,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,35,1.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,30,1.0,post-grado universitario,111026,160000011,Educación Inicial,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,54,2.0,superior universitaria completa,611016,160000011,Agronomía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,25,6.0,superior universitaria completa,594036,160000011,Ecología,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,23,6.0,superior universitaria incompleta,411026,160000011,Biología en Acuicultura,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,21,6.0,superior universitaria incompleta,611016,160000011,Agronomía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,63,2.0,superior universitaria incompleta,611016,160000011,Agronomía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,31,6.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,48,2.0,superior universitaria completa,714016,160000011,Enfermería,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,34,6.0,superior universitaria completa,511026,260000065,Ingeniería de Sistemas,Universidad Tecnológica del Perú
2014,selva,otra lengua extranjera,1,68,2.0,superior universitaria completa,611016,160000011,Agronomía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,51,2.0,post-grado universitario,112016,260000008,Educación Primaria,Pontificia Universidad Católica del Perú
2014,selva,castellano,1,63,2.0,superior universitaria completa,21016,-1,Administración y Ciencias Policiales (oficiales),
2014,selva,castellano,2,62,2.0,superior universitaria incompleta,351016,260000008,Derecho,Pontificia Universidad Católica del Perú
2014,selva,castellano,1,50,3.0,superior universitaria completa,432036,160000034,Ingeniería Estadística,Universidad Nacional de San Martín
2014,selva,castellano,2,37,5.0,superior universitaria completa,121016,160000001,Educación Secundaria,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,1,33,2.0,superior universitaria completa,511026,260000046,Ingeniería de Sistemas,Universidad P. Antenor Orrego
2014,selva,castellano,2,24,6.0,superior universitaria completa,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,335126,160000011,Negocios Internacionales y Turismo,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,56,1.0,superior universitaria incompleta,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,24,6.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,55,2.0,superior universitaria completa,131016,160000011,Educación Física,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,29,6.0,superior universitaria completa,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,25,6.0,superior universitaria completa,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,594096,160000011,Ingeniería en Ecología de Bosques Tropicales,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,19,6.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,18,6.0,superior universitaria incompleta,714016,160000011,Enfermería,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,46,6.0,superior universitaria completa,111026,160000011,Educación Inicial,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,58,2.0,post-grado universitario,341026,160000001,Economía,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,1,21,6.0,superior universitaria incompleta,351056,160000011,Derecho y Ciencias Políticas   1/,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,51,2.0,superior universitaria incompleta,531016,160000034,Ingeniería Civil,Universidad Nacional de San Martín
2014,selva,castellano,2,18,6.0,superior universitaria incompleta,712016,160000011,Bromatología y Nutrición,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,58,2.0,superior universitaria completa,531016,999999999,Ingeniería Civil,
2014,selva,castellano,2,46,2.0,post-grado universitario,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,castellano,1,53,5.0,superior universitaria completa,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,castellano,1,53,5.0,superior universitaria completa,341016,260000008,Ciencias Económicas,Pontificia Universidad Católica del Perú
2014,selva,castellano,1,36,5.0,superior universitaria completa,121016,260000059,Educación Secundaria,Universidad Alas Peruanas
2014,selva,castellano,1,23,5.0,superior universitaria incompleta,531016,260000050,Ingeniería Civil,Universidad Científica del Perú
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,612016,160000011,Ciencias Forestales,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,51,5.0,superior universitaria completa,121016,260000024,Educación Secundaria,Universidad Inca Garcilaso de la Vega
2014,selva,castellano,1,47,5.0,post-grado universitario,351056,260000019,Derecho y Ciencias Políticas   1/,Universidad de San Martín de Porres
2014,selva,castellano,2,51,6.0,post-grado universitario,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,42,2.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,51,3.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,27,1.0,superior universitaria incompleta,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,31,1.0,superior universitaria incompleta,716026,260000050,Farmacia y Bioquímica,Universidad Científica del Perú
2014,selva,castellano,2,54,2.0,superior universitaria completa,342056,260000050,Contabilidad,Universidad Científica del Perú
2014,selva,castellano,2,44,5.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,18,6.0,superior universitaria incompleta,511026,160000011,Ingeniería de Sistemas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,63,4.0,superior universitaria completa,351056,260000019,Derecho y Ciencias Políticas   1/,Universidad de San Martín de Porres
2014,selva,castellano,2,56,6.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,50,5.0,superior universitaria incompleta,611016,160000011,Agronomía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,49,1.0,superior universitaria incompleta,214016,160000034,Idiomas,Universidad Nacional de San Martín
2014,selva,castellano,1,38,6.0,superior universitaria completa,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,51,5.0,superior universitaria incompleta,611106,160000011,Ingeniería Agrónoma,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,75,3.0,superior universitaria completa,111026,160000025,Educación Inicial,Universidad Nacional de Educación E.G.V.
2014,selva,castellano,1,38,6.0,superior universitaria incompleta,511026,160000034,Ingeniería de Sistemas,Universidad Nacional de San Martín
2014,selva,castellano,2,41,5.0,superior universitaria completa,313016,260000030,Psicología,Universidad Ricardo Palma
2014,selva,castellano,2,55,5.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,18,6.0,superior universitaria incompleta,511026,260000050,Ingeniería de Sistemas,Universidad Científica del Perú
2014,selva,castellano,1,50,5.0,superior universitaria incompleta,511026,260000050,Ingeniería de Sistemas,Universidad Científica del Perú
2014,selva,castellano,1,57,5.0,superior universitaria completa,422026,160000004,Ingeniería Química,Universidad Nacional de Trujillo
2014,selva,castellano,2,32,6.0,superior universitaria completa,111026,160000001,Educación Inicial,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,2,49,2.0,superior universitaria completa,112016,160000011,Educación Primaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,28,6.0,superior universitaria completa,612056,160000011,Ingeniería Forestal,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,55,2.0,superior universitaria completa,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,22,6.0,superior universitaria incompleta,713026,160000011,Odontología,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,24,6.0,superior universitaria incompleta,351056,260000094,Derecho y Ciencias Políticas   1/,Universidad Peruana del Oriente S.A.C.
2014,selva,castellano,1,46,1.0,superior universitaria incompleta,332276,260000059,Turismo,Universidad Alas Peruanas
2014,selva,castellano,2,20,6.0,superior universitaria incompleta,612056,160000011,Ingeniería Forestal,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,25,1.0,superior universitaria completa,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,27,1.0,post-grado universitario,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,37,1.0,superior universitaria incompleta,121016,160000004,Educación Secundaria,Universidad Nacional de Trujillo
2014,selva,castellano,2,32,1.0,superior universitaria incompleta,342056,260000050,Contabilidad,Universidad Científica del Perú
2014,selva,castellano,1,47,1.0,superior universitaria incompleta,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,castellano,2,38,2.0,superior universitaria completa,131016,160000025,Educación Física,Universidad Nacional de Educación E.G.V.
2014,selva,castellano,1,36,6.0,superior universitaria incompleta,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,49,1.0,post-grado universitario,341026,160000011,Economía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,62,2.0,post-grado universitario,112016,160000011,Educación Primaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,34,6.0,superior universitaria completa,716026,160000011,Farmacia y Bioquímica,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,19,6.0,superior universitaria incompleta,594096,160000011,Ingeniería en Ecología de Bosques Tropicales,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,43,6.0,superior universitaria incompleta,332336,260000094,Turismo y Hotelería,Universidad Peruana del Oriente S.A.C.
2014,selva,castellano,1,21,6.0,superior universitaria incompleta,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,castellano,1,70,1.0,superior universitaria incompleta,711026,160000011,Medicina Humana,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,335126,160000011,Negocios Internacionales y Turismo,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,24,6.0,superior universitaria incompleta,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,30,6.0,superior universitaria completa,313016,260000050,Psicología,Universidad Científica del Perú
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,214016,160000011,Idiomas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,48,1.0,superior universitaria completa,112016,160000011,Educación Primaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,47,1.0,superior universitaria completa,121016,260000059,Educación Secundaria,Universidad Alas Peruanas
2014,selva,castellano,1,16,6.0,superior universitaria incompleta,531016,260000053,Ingeniería Civil,Universidad Católica Los Ángeles de Chimbote
2014,selva,castellano,2,30,6.0,superior universitaria completa,112016,160000001,Educación Primaria,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,1,30,1.0,superior universitaria completa,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,38,1.0,superior universitaria incompleta,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,portugués,2,48,1.0,post-grado universitario,112016,260000052,Educación Primaria,Universidad Particular César Vallejo
2014,selva,castellano,1,30,1.0,superior universitaria completa,331036,260000052,Administración de Empresas,Universidad Particular César Vallejo
2014,selva,castellano,2,42,2.0,superior universitaria incompleta,525016,260000052,Ingeniería Electrónica,Universidad Particular César Vallejo
2014,selva,castellano,1,27,6.0,superior universitaria incompleta,711026,160000011,Medicina Humana,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,41,6.0,superior universitaria completa,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,37,1.0,superior universitaria incompleta,511026,260000050,Ingeniería de Sistemas,Universidad Científica del Perú
2014,selva,castellano,1,49,1.0,superior universitaria incompleta,611016,160000011,Agronomía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,21,6.0,superior universitaria incompleta,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,24,6.0,superior universitaria completa,341076,160000011,Economía y Finanzas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,19,6.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,51,4.0,superior universitaria completa,331016,260000024,Administración,Universidad Inca Garcilaso de la Vega
2014,selva,castellano,2,17,6.0,superior universitaria incompleta,-1,-1,,
2014,selva,castellano,1,42,2.0,superior universitaria incompleta,351056,260000053,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote
2014,selva,castellano,1,20,6.0,superior universitaria incompleta,211026,160000011,Antropología Social,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,54,2.0,post-grado universitario,713026,160000009,Odontología,Universidad Nacional San Luis Gonzaga
2014,selva,castellano,2,52,2.0,superior universitaria incompleta,422026,160000009,Ingeniería Química,Universidad Nacional San Luis Gonzaga
2014,selva,castellano,1,25,6.0,post-grado universitario,351056,160000011,Derecho y Ciencias Políticas   1/,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,19,6.0,superior universitaria incompleta,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,30,6.0,superior universitaria completa,713026,160000011,Odontología,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,28,2.0,superior universitaria incompleta,714016,160000011,Enfermería,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,25,6.0,superior universitaria incompleta,351056,260000053,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote
2014,selva,castellano,1,64,1.0,superior universitaria completa,411076,160000001,Ciencias Biológicas,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,2,20,6.0,superior universitaria incompleta,714016,160000011,Enfermería,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,23,6.0,superior universitaria incompleta,214016,160000011,Idiomas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,36,2.0,post-grado universitario,411076,260000050,Ciencias Biológicas,Universidad Científica del Perú
2014,selva,castellano,2,35,2.0,superior universitaria completa,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,58,2.0,post-grado universitario,591026,160000021,Ingeniería Pesquera,Universidad Nacional Federico Villarreal
2014,selva,castellano,2,46,2.0,superior universitaria completa,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,castellano,2,22,6.0,superior universitaria completa,331016,260000050,Administración,Universidad Científica del Perú
2014,selva,castellano,1,37,2.0,post-grado universitario,591026,160000027,Ingeniería Pesquera,Universidad Nacional del Callao
2014,selva,castellano,2,35,2.0,post-grado universitario,351056,260000046,Derecho y Ciencias Políticas   1/,Universidad P. Antenor Orrego
2014,selva,castellano,1,45,2.0,superior universitaria completa,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,37,2.0,superior universitaria incompleta,342056,260000050,Contabilidad,Universidad Científica del Perú
2014,selva,castellano,1,35,1.0,post-grado universitario,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,56,2.0,superior universitaria completa,351056,260000008,Derecho y Ciencias Políticas   1/,Pontificia Universidad Católica del Perú
2014,selva,castellano,2,29,6.0,superior universitaria completa,342056,260000050,Contabilidad,Universidad Científica del Perú
2014,selva,castellano,1,25,6.0,superior universitaria incompleta,331016,160000034,Administración,Universidad Nacional de San Martín
2014,selva,castellano,1,56,2.0,superior universitaria completa,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,51,2.0,superior universitaria completa,112016,260000052,Educación Primaria,Universidad Particular César Vallejo
2014,selva,castellano,2,55,2.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,21,6.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,714016,160000011,Enfermería,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,27,1.0,superior universitaria incompleta,342056,260000053,Contabilidad,Universidad Católica Los Ángeles de Chimbote
2014,selva,castellano,2,33,2.0,superior universitaria completa,112016,160000011,Educación Primaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,43,2.0,post-grado universitario,711026,260000019,Medicina Humana,Universidad de San Martín de Porres
2014,selva,castellano,1,65,5.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,70,1.0,superior universitaria incompleta,321026,260000008,Ciencias de la Comunicación,Pontificia Universidad Católica del Perú
2014,selva,castellano,2,59,2.0,superior universitaria completa,714016,160000011,Enfermería,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,30,1.0,superior universitaria completa,342056,260000050,Contabilidad,Universidad Científica del Perú
2014,selva,castellano,2,17,6.0,superior universitaria incompleta,714016,260000050,Enfermería,Universidad Científica del Perú
2014,selva,castellano,2,39,6.0,superior universitaria incompleta,112016,160000011,Educación Primaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,21,6.0,superior universitaria incompleta,341026,160000011,Economía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,331016,260000053,Administración,Universidad Católica Los Ángeles de Chimbote
2014,selva,castellano,1,83,5.0,superior universitaria incompleta,621016,160000027,Medicina Veterinaria,Universidad Nacional del Callao
2014,selva,castellano,1,42,2.0,superior universitaria completa,531016,260000050,Ingeniería Civil,Universidad Científica del Perú
2014,selva,castellano,2,37,2.0,superior universitaria completa,714016,260000094,Enfermería,Universidad Peruana del Oriente S.A.C.
2014,selva,castellano,1,36,6.0,superior universitaria completa,131016,160000011,Educación Física,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,43,2.0,superior universitaria incompleta,214016,260000008,Idiomas,Pontificia Universidad Católica del Perú
2014,selva,castellano,1,22,6.0,superior universitaria incompleta,594056,160000011,Ingeniería Ambiental,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,20,6.0,superior universitaria incompleta,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,65,1.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,46,1.0,superior universitaria completa,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,25,1.0,superior universitaria incompleta,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,castellano,1,19,6.0,superior universitaria incompleta,594056,260000050,Ingeniería Ambiental,Universidad Científica del Perú
2014,selva,castellano,2,43,1.0,superior universitaria incompleta,121016,260000059,Educación Secundaria,Universidad Alas Peruanas
2014,selva,castellano,1,32,1.0,post-grado universitario,121016,160000025,Educación Secundaria,Universidad Nacional de Educación E.G.V.
2014,selva,castellano,2,29,1.0,post-grado universitario,121016,160000025,Educación Secundaria,Universidad Nacional de Educación E.G.V.
2014,selva,castellano,2,61,1.0,superior universitaria incompleta,611016,160000011,Agronomía,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,50,2.0,superior universitaria completa,112016,260000059,Educación Primaria,Universidad Alas Peruanas
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,717016,260000019,Obstetricia,Universidad de San Martín de Porres
2014,selva,castellano,2,38,1.0,superior universitaria incompleta,111026,260000059,Educación Inicial,Universidad Alas Peruanas
2014,selva,castellano,1,46,2.0,superior universitaria completa,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,21,6.0,superior universitaria incompleta,422026,160000001,Ingeniería Química,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,1,26,1.0,superior universitaria completa,342056,260000050,Contabilidad,Universidad Científica del Perú
2014,selva,quechua,1,60,1.0,superior universitaria incompleta,112016,160000011,Educación Primaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,23,6.0,superior universitaria completa,111026,160000011,Educación Inicial,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,45,2.0,superior universitaria completa,112016,160000011,Educación Primaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,20,6.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,43,2.0,superior universitaria completa,112016,150636811,Educación Primaria,Instituto Superior Pedagógico Fray Florencio Pascual Alegre Gonzalez
2014,selva,castellano,2,39,1.0,superior universitaria completa,112016,260000059,Educación Primaria,Universidad Alas Peruanas
2014,selva,castellano,2,18,6.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,20,6.0,superior universitaria incompleta,511026,160000011,Ingeniería de Sistemas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,56,1.0,post-grado universitario,342056,160000001,Contabilidad,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,1,41,5.0,superior universitaria completa,531016,160000034,Ingeniería Civil,Universidad Nacional de San Martín
2014,selva,castellano,2,23,6.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,24,1.0,superior universitaria completa,313016,260000052,Psicología,Universidad Particular César Vallejo
2014,selva,castellano,2,23,1.0,superior universitaria completa,313016,260000052,Psicología,Universidad Particular César Vallejo
2014,selva,castellano,2,17,6.0,superior universitaria incompleta,333096,260000038,Marketing y Negocios Internacionales,Universidad Peruana Unión
2014,selva,castellano,2,25,6.0,superior universitaria completa,523026,160000034,Ingeniería Agroindustrial,Universidad Nacional de San Martín
2014,selva,castellano,1,22,6.0,superior universitaria completa,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,41,6.0,superior universitaria completa,714016,-1,Enfermería,
2014,selva,castellano,1,21,6.0,superior universitaria incompleta,341026,999999999,Economía,
2014,selva,castellano,2,62,2.0,superior universitaria completa,313016,260000008,Psicología,Pontificia Universidad Católica del Perú
2014,selva,castellano,2,18,6.0,superior universitaria incompleta,594056,260000038,Ingeniería Ambiental,Universidad Peruana Unión
2014,selva,castellano,1,25,1.0,superior universitaria incompleta,342056,260000059,Contabilidad,Universidad Alas Peruanas
2014,selva,castellano,2,21,1.0,superior universitaria completa,717016,160000034,Obstetricia,Universidad Nacional de San Martín
2014,selva,castellano,1,50,2.0,superior universitaria completa,351016,160000004,Derecho,Universidad Nacional de Trujillo
2014,selva,castellano,1,19,6.0,superior universitaria incompleta,351016,260000059,Derecho,Universidad Alas Peruanas
2014,selva,castellano,2,20,5.0,superior universitaria incompleta,713026,260000059,Odontología,Universidad Alas Peruanas
2014,selva,castellano,1,19,6.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,41,1.0,post-grado universitario,121016,160000031,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo
2014,selva,castellano,2,37,1.0,post-grado universitario,121016,160000031,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo
2014,selva,castellano,1,48,2.0,superior universitaria incompleta,121016,260000024,Educación Secundaria,Universidad Inca Garcilaso de la Vega
2014,selva,castellano,2,21,6.0,superior universitaria incompleta,411026,160000011,Biología en Acuicultura,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,28,6.0,superior universitaria completa,594036,160000011,Ecología,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,45,1.0,superior universitaria incompleta,521046,260000024,Ingeniería Industrial,Universidad Inca Garcilaso de la Vega
2014,selva,castellano,2,21,6.0,superior universitaria completa,594056,260000050,Ingeniería Ambiental,Universidad Científica del Perú
2014,selva,castellano,1,35,1.0,post-grado universitario,331046,160000035,Administración de Negocios,Universidad Nacional de Ucayali
2014,selva,castellano,1,48,1.0,superior universitaria completa,525016,160000001,Ingeniería Electrónica,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,2,29,1.0,superior universitaria completa,111026,160000011,Educación Inicial,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,69,1.0,superior universitaria completa,112016,-1,Educación Primaria,
2014,selva,castellano,1,60,2.0,superior universitaria incompleta,422026,160000011,Ingeniería Química,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,36,2.0,post-grado universitario,131016,260000052,Educación Física,Universidad Particular César Vallejo
2014,selva,castellano,2,36,2.0,post-grado universitario,131016,260000052,Educación Física,Universidad Particular César Vallejo
2014,selva,castellano,1,50,2.0,superior universitaria completa,214016,160000028,Idiomas,Universidad Nacional José Faustino Sánchez Carrión
2014,selva,castellano,1,27,1.0,superior universitaria incompleta,342056,160000011,Contabilidad,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,22,6.0,superior universitaria incompleta,351056,260000086,Derecho y Ciencias Políticas   1/,Universidad Particular de Pucallpa S.A.C.
2014,selva,castellano,1,54,1.0,superior universitaria completa,121016,160000025,Educación Secundaria,Universidad Nacional de Educación E.G.V.
2014,selva,castellano,1,37,1.0,superior universitaria incompleta,121016,160000028,Educación Secundaria,Universidad Nacional José Faustino Sánchez Carrión
2014,selva,castellano,2,39,1.0,post-grado universitario,111026,260000059,Educación Inicial,Universidad Alas Peruanas
2014,selva,castellano,1,48,1.0,superior universitaria incompleta,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,25,6.0,superior universitaria incompleta,331016,160000011,Administración,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,23,6.0,superior universitaria incompleta,612056,160000011,Ingeniería Forestal,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,1,51,2.0,superior universitaria incompleta,121016,160000011,Educación Secundaria,Universidad Nacional de La Amazonía Peruana
2014,selva,otra lengua nativa,1,20,6.0,superior universitaria incompleta,411076,160000011,Ciencias Biológicas,Universidad Nacional de La Amazonía Peruana
2014,selva,castellano,2,18,6.0,superior universitaria incompleta,351056,260000050,Derecho y Ciencias Políticas   1/,Universidad Científica del Perú
2014,selva,castellano,1,54,2.0,superior universitaria completa,121016,160000001,Educación Secundaria,Universidad Nacional Mayor de San Marcos
2014,selva,castellano,1,18,6.0,superior universitaria incompleta,331036,260000071,Administración de Empresas,Universidad Católica Sedes Sapientiae
2014,selva,castellano,2,19,6.0,superior universitaria incompleta,711026,160000025,Medicina Humana,Universidad Nacional de Educación E.G.V.
2014,selva,otra lengua nativa,1,26,1.0,superior universitaria incompleta,-1,160000035,,Universidad Nacional de Ucayali
2014,selva,castellano,1,24,6.0,superior universitaria incompleta,612056,160000075,Ingeniería Forestal,Universidad Nacional Amazónica de Madre de Dios
