ANIO,UBIGEO,DOMINIO_G,ID_SEXO,EDAD,ID_ESTADO_CIVIL,COD_IDIOMA,COD_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,COD_DEPARTAMENTO,NOM_DOMINIO_G,NOM_ESTADO_CIVIL,NOM_IDIOMA,NOM_GRADO_ESTUDIOS,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS,NOM_DEPARTAMENTO,SEXO
2020,211101,6,2,22,6,1,9,342056,260000036,21,Sierra Sur,Soltero,Quechua,Superior Universitaria Incompleta,Contabilidad,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2020,211101,6,1,26,6,4,10,525016,260000036,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Electrónica,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2020,211101,6,2,21,1,4,9,335016,260000036,21,Sierra Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Administración de Negocios Globales,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2020,211101,6,2,28,2,1,9,351056,260000036,21,Sierra Sur,Casado,Quechua,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2020,211101,6,2,20,6,4,9,331016,260000036,21,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Administración,Universidad Andina Néstor Cáceres Velásquez,Puno,Mujer
2020,211101,6,1,49,1,1,9,121106,260000036,21,Sierra Sur,Conviviente,Quechua,Superior Universitaria Incompleta,Educación Secundaria - Ciencias Histórico Sociales,Universidad Andina Néstor Cáceres Velásquez,Puno,Hombre
2020,210102,6,1,19,6,2,9,421016,160000012,21,Sierra Sur,Soltero,Aimara,Superior Universitaria Incompleta,Ciencias Físico Matemática   1/,Universidad Nacional del Altiplano,Puno,Hombre
2020,210102,6,2,28,6,2,10,714016,160000032,23,Sierra Sur,Soltero,Aimara,Superior Universitaria Completa,Enfermería,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,210102,6,1,20,6,2,9,351016,260000091,21,Sierra Sur,Soltero,Aimara,Superior Universitaria Incompleta,Derecho,Universidad Particular San Carlos,Puno,Hombre
2020,220101,7,2,29,6,4,10,331046,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Completa,Administración de Negocios,Universidad Alas Peruanas,Lima,Mujer
2020,220101,7,1,46,2,4,11,711026,160000031,14,Selva,Casado,Castellano,Maestria/doctorado,Medicina Humana,Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Hombre
2020,220803,7,2,22,6,4,9,342056,160000034,22,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Nacional de San Martín,San Martín,Mujer
2020,220510,7,1,68,2,4,9,713026,160000002,5,Selva,Casado,Castellano,Superior Universitaria Incompleta,Odontología,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho,Hombre
2020,220801,7,2,20,6,4,9,342106,260000071,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Universidad Católica Sedes Sapientiae,Lima,Mujer
2020,220910,7,1,34,6,4,10,611016,160000034,22,Selva,Soltero,Castellano,Superior Universitaria Completa,Agronomía,Universidad Nacional de San Martín,San Martín,Hombre
2020,220901,7,1,24,6,4,10,333096,260000038,15,Selva,Soltero,Castellano,Superior Universitaria Completa,Marketing y Negocios Internacionales,Universidad Peruana Unión,Lima,Hombre
2020,220901,7,2,22,6,4,10,717016,160000034,22,Selva,Soltero,Castellano,Superior Universitaria Completa,Obstetricia,Universidad Nacional de San Martín,San Martín,Mujer
2020,220901,7,2,43,5,4,10,111026,160000031,14,Selva,Separado,Castellano,Superior Universitaria Completa,Educación Inicial,Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Mujer
2020,220901,7,1,48,5,4,10,611036,160000034,22,Selva,Separado,Castellano,Superior Universitaria Completa,Ciencias Agrarias,Universidad Nacional de San Martín,San Martín,Hombre
2020,220901,7,1,37,1,4,10,342056,160000034,22,Selva,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional de San Martín,San Martín,Hombre
2020,220901,7,2,31,1,4,10,342056,260000052,13,Selva,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Particular César Vallejo,La Libertad,Mujer
2020,220901,7,1,59,2,4,10,531016,160000006,15,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad Nacional de Ingeniería,Lima,Hombre
2020,220901,7,1,21,6,4,10,331036,160000034,22,Selva,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Nacional de San Martín,San Martín,Hombre
2020,220909,7,2,54,6,4,11,121506,160000031,14,Selva,Soltero,Castellano,Maestria/doctorado,Educación Secundaria - Matemática y Física,Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Mujer
2020,220909,7,1,44,2,4,10,594056,260000059,15,Selva,Casado,Castellano,Superior Universitaria Completa,Ingeniería Ambiental,Universidad Alas Peruanas,Lima,Hombre
2020,220909,7,1,66,1,4,11,611016,160000007,15,Selva,Conviviente,Castellano,Maestria/doctorado,Agronomía,Universidad Nacional Agraria La Molina,Lima,Hombre
2020,220909,7,2,23,6,4,10,214016,160000034,22,Selva,Soltero,Castellano,Superior Universitaria Completa,Idiomas,Universidad Nacional de San Martín,San Martín,Mujer
2020,220909,7,1,49,1,4,10,611016,160000034,22,Selva,Conviviente,Castellano,Superior Universitaria Completa,Agronomía,Universidad Nacional de San Martín,San Martín,Hombre
2020,220909,7,2,19,6,4,9,331116,260000038,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración y Gestión Empresarial,Universidad Peruana Unión,Lima,Mujer
2020,221002,7,2,50,2,4,9,714016,160000023,10,Selva,Casado,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad Nacional Hermilio Valdizán,Huánuco,Mujer
2020,230102,3,2,21,6,4,9,711026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Humana,Universidad P. de Tacna,Tacna,Mujer
2020,230102,3,1,29,6,4,10,531016,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad P. de Tacna,Tacna,Hombre
2020,230102,3,2,24,6,4,10,335026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Administración de Negocios Internacionales   1/,Universidad P. de Tacna,Tacna,Mujer
2020,230102,3,2,33,1,4,9,351056,160000032,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230104,3,2,37,1,4,10,121016,160000032,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Educación Secundaria,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230108,3,2,32,6,4,10,342056,260000053,2,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2020,230108,3,2,19,6,4,9,341036,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Economía Agraria,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230108,3,1,51,1,4,11,351016,260000043,23,Costa Sur,Conviviente,Castellano,Maestria/doctorado,Derecho,Universidad P. de Tacna,Tacna,Hombre
2020,230108,3,2,24,6,4,9,533026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Universidad P. de Tacna,Tacna,Mujer
2020,230101,3,2,57,5,4,11,121426,160000005,4,Costa Sur,Separado,Castellano,Maestria/doctorado,Educación Secundaria - Lengua y Literatura,Universidad Nacional de San Agustín,Arequipa,Mujer
2020,230101,3,2,20,6,4,9,331176,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Comercial,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,2,48,4,4,9,331036,160000032,23,Costa Sur,Divorciado,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,2,59,2,4,9,522026,160000032,23,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Alimentaria    1/,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,2,28,6,4,10,533026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Arquitectura,Universidad P. de Tacna,Tacna,Mujer
2020,230101,3,2,46,6,4,10,331036,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,1,47,2,4,9,511026,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Universidad P. de Tacna,Tacna,Hombre
2020,230101,3,2,45,2,2,10,342056,260000048,18,Costa Sur,Casado,Aimara,Superior Universitaria Completa,Contabilidad,Universidad José Carlos Mariátegui,Moquegua,Mujer
2020,230101,3,2,20,6,4,9,715086,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Terapia Física y Rehabilitación,Universidad P. de Tacna,Tacna,Mujer
2020,230101,3,2,44,6,4,11,342076,260000043,23,Costa Sur,Soltero,Castellano,Maestria/doctorado,Contabilidad Auditoría y Finanzas 1/,Universidad P. de Tacna,Tacna,Mujer
2020,230101,3,1,29,2,4,11,523026,260000043,23,Costa Sur,Casado,Castellano,Maestria/doctorado,Ingeniería Agroindustrial,Universidad P. de Tacna,Tacna,Hombre
2020,230101,3,2,30,2,4,10,523026,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería Agroindustrial,Universidad P. de Tacna,Tacna,Mujer
2020,230101,3,1,60,5,4,10,342056,260000015,4,Costa Sur,Separado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Católica de Santa María,Arequipa,Hombre
2020,230101,3,2,50,2,4,9,351016,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Derecho,Universidad P. de Tacna,Tacna,Mujer
2020,230101,3,1,22,6,4,9,431016,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Matemática   1/,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2020,230101,3,1,59,2,4,10,331036,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad P. de Tacna,Tacna,Hombre
2020,230101,3,1,32,6,4,10,331036,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad P. de Tacna,Tacna,Hombre
2020,230101,3,1,54,6,4,10,531016,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad P. de Tacna,Tacna,Hombre
2020,230101,3,2,43,6,4,11,422026,160000032,23,Costa Sur,Soltero,Castellano,Maestria/doctorado,Ingeniería Química,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,2,45,2,4,10,111026,260000048,18,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Educación Inicial,Universidad José Carlos Mariátegui,Moquegua,Mujer
2020,230101,3,2,18,6,4,9,533026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura,Universidad P. de Tacna,Tacna,Mujer
2020,230101,3,2,53,1,6,11,717016,160000032,23,Costa Sur,Conviviente,Portugués,Maestria/doctorado,Obstetricia,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,1,63,2,4,9,527016,160000032,23,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería de Minas,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2020,230101,3,2,25,6,4,10,533096,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Arquitectura y Urbanismo,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,1,24,6,4,10,151016,171125723,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Educación Artística,Educación Superior Artística - ESFA Francisco Laso,Tacna,Hombre
2020,230101,3,1,71,2,4,10,351016,160000032,23,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Derecho,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2020,230101,3,2,37,5,4,10,351016,160000032,23,Costa Sur,Separado,Castellano,Superior Universitaria Completa,Derecho,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230101,3,2,47,5,4,10,351016,260000043,23,Costa Sur,Separado,Castellano,Superior Universitaria Completa,Derecho,Universidad P. de Tacna,Tacna,Mujer
2020,230110,3,2,22,6,4,9,342106,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad y Finanzas,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230110,3,2,21,6,4,9,525016,160000001,15,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Electrónica,Universidad Nacional Mayor de San Marcos,Lima,Mujer
2020,230302,6,2,41,5,4,11,717016,160000032,23,Sierra Sur,Separado,Castellano,Maestria/doctorado,Obstetricia,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230302,6,2,40,5,4,10,342106,260000043,23,Sierra Sur,Separado,Castellano,Superior Universitaria Completa,Contabilidad y Finanzas,Universidad P. de Tacna,Tacna,Mujer
2020,230105,3,1,31,6,4,10,332226,260000059,15,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,"Gerencia en Hotelería, Turismo y Gastronomía 5/",Universidad Alas Peruanas,Lima,Hombre
2020,230105,3,1,55,2,4,9,351016,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Derecho,Universidad P. de Tacna,Tacna,Hombre
2020,230105,3,2,55,2,4,9,351016,260000043,23,Costa Sur,Casado,Castellano,Superior Universitaria Incompleta,Derecho,Universidad P. de Tacna,Tacna,Mujer
2020,230108,3,1,33,2,4,10,511026,260000048,18,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas,Universidad José Carlos Mariátegui,Moquegua,Hombre
2020,230108,3,2,30,1,4,10,716026,160000032,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Completa,Farmacia y Bioquímica,Universidad Nacional Jorge Basadre Grohmann,Tacna,Mujer
2020,230108,3,2,42,1,4,9,112016,260000043,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Primaria,Universidad P. de Tacna,Tacna,Mujer
2020,240101,1,2,20,6,4,9,335026,260000059,15,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Negocios Internacionales   1/,Universidad Alas Peruanas,Lima,Mujer
2020,240101,1,1,53,2,4,11,342056,160000041,24,Costa Norte,Casado,Castellano,Maestria/doctorado,Contabilidad,Universidad Nacional de Tumbes,Tumbes,Hombre
2020,240101,1,2,48,2,4,11,591026,160000041,24,Costa Norte,Casado,Castellano,Maestria/doctorado,Ingeniería Pesquera,Universidad Nacional de Tumbes,Tumbes,Mujer
2020,240101,1,1,26,6,4,10,351056,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Derecho y Ciencias Políticas   1/,Universidad Nacional de Tumbes,Tumbes,Hombre
2020,240101,1,1,22,6,4,10,531016,260000059,15,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad Alas Peruanas,Lima,Hombre
2020,240101,1,1,69,3,4,10,611016,160000013,20,Costa Norte,Viudo,Castellano,Superior Universitaria Completa,Agronomía,Universidad Nacional de Piura,Piura,Hombre
2020,240101,1,1,20,6,4,9,313016,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Psicología,Universidad Nacional de Tumbes,Tumbes,Hombre
2020,240101,1,1,28,1,4,10,591026,160000041,24,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Pesquera,Universidad Nacional de Tumbes,Tumbes,Hombre
2020,240101,1,1,19,6,4,9,531016,260000029,20,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad de Piura,Piura,Hombre
2020,240101,1,1,58,2,4,11,351016,160000031,14,Costa Norte,Casado,Castellano,Maestria/doctorado,Derecho,Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Hombre
2020,240101,1,1,26,6,4,10,533096,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Arquitectura y Urbanismo,Universidad Particular César Vallejo,La Libertad,Hombre
2020,240101,1,2,17,6,4,9,533096,260000052,13,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Arquitectura y Urbanismo,Universidad Particular César Vallejo,La Libertad,Mujer
2020,240101,1,1,53,2,4,10,511056,160000001,15,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Ingeniería de Sistemas e Informática   1/,Universidad Nacional Mayor de San Marcos,Lima,Hombre
2020,240101,1,2,42,2,4,9,313016,260000052,13,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Psicología,Universidad Particular César Vallejo,La Libertad,Mujer
2020,240201,1,2,29,2,4,9,714016,260000059,15,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad Alas Peruanas,Lima,Mujer
2020,240201,1,1,23,1,4,10,531016,260000059,15,Costa Norte,Conviviente,Castellano,Superior Universitaria Completa,Ingeniería Civil,Universidad Alas Peruanas,Lima,Hombre
2020,240201,1,1,21,6,4,9,621036,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Veterinaria y Zootecnia,Universidad Nacional de Tumbes,Tumbes,Hombre
2020,240201,1,1,36,6,4,10,342056,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional de Tumbes,Tumbes,Hombre
2020,240301,1,2,18,6,4,9,511026,260000053,2,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Sistemas,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2020,240301,1,2,52,2,4,10,121456,260000052,13,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria - Matemática,Universidad Particular César Vallejo,La Libertad,Mujer
2020,240301,1,1,62,2,4,9,611016,160000022,10,Costa Norte,Casado,Castellano,Superior Universitaria Incompleta,Agronomía,Universidad Nacional Agraria de la Selva,Huánuco,Hombre
2020,240301,1,2,36,2,4,10,112016,260000052,13,Costa Norte,Casado,Castellano,Superior Universitaria Completa,Educación Primaria,Universidad Particular César Vallejo,La Libertad,Mujer
2020,240202,1,1,21,6,4,9,712056,160000021,15,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Nutrición Humana,Universidad Nacional Federico Villarreal,Lima,Hombre
2020,250105,7,2,58,5,4,9,351016,260000030,15,Selva,Separado,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Ricardo Palma,Lima,Mujer
2020,250105,7,2,26,5,4,9,351016,260000059,15,Selva,Separado,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Alas Peruanas,Lima,Mujer
2020,250105,7,2,45,2,4,10,111026,160000031,14,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Inicial,Universidad Nacional Pedro Ruíz Gallo,Lambayeque,Mujer
2020,250105,7,2,21,6,4,9,351056,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Nacional de Ucayali,Ucayali,Mujer
2020,250105,7,1,28,6,4,10,331036,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Completa,Administración de Empresas,Universidad Alas Peruanas,Lima,Hombre
2020,250105,7,1,33,5,4,10,342056,160000035,25,Selva,Separado,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional de Ucayali,Ucayali,Hombre
2020,250105,7,1,87,2,4,9,351016,160000001,15,Selva,Casado,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Nacional Mayor de San Marcos,Lima,Hombre
2020,250105,7,1,46,5,4,9,321026,260000100,15,Selva,Separado,Castellano,Superior Universitaria Incompleta,Ciencias de la Comunicación,Universidad Jaime Bausate y Meza 1/,Lima,Hombre
2020,250105,7,1,25,6,4,9,531016,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Nacional de Ucayali,Ucayali,Hombre
2020,250105,7,1,19,6,4,9,531016,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Nacional de Ucayali,Ucayali,Hombre
2020,250105,7,1,71,4,4,10,331016,160000021,15,Selva,Divorciado,Castellano,Superior Universitaria Completa,Administración,Universidad Nacional Federico Villarreal,Lima,Hombre
2020,250105,7,2,25,6,4,10,342056,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Alas Peruanas,Lima,Mujer
2020,250101,7,2,26,2,4,10,313016,260000072,14,Selva,Casado,Castellano,Superior Universitaria Completa,Psicología,Universidad Particular Señor de Sipán S.A.C.,Lambayeque,Mujer
2020,250101,7,1,37,2,4,9,431016,160000027,15,Selva,Casado,Castellano,Superior Universitaria Incompleta,Matemática   1/,Universidad Nacional del Callao,Lima,Hombre
2020,250101,7,1,34,6,4,10,121016,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Completa,Educación Secundaria,Universidad Nacional de Ucayali,Ucayali,Hombre
2020,250101,7,2,22,6,4,9,331036,260000053,2,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2020,250101,7,1,26,6,4,9,351056,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Derecho y Ciencias Políticas   1/,Universidad Alas Peruanas,Lima,Hombre
2020,250101,7,2,19,6,4,9,331046,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Negocios,Universidad Alas Peruanas,Lima,Mujer
2020,250101,7,2,34,1,4,9,333046,260000086,25,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Marketing Empresarial,Universidad Particular de Pucallpa S.A.C.,Ucayali,Mujer
2020,250101,7,2,25,6,4,10,342056,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Nacional de Ucayali,Ucayali,Mujer
2020,250101,7,1,56,1,1,10,711026,999999999,98,Selva,Conviviente,Quechua,Superior Universitaria Completa,Medicina Humana,,,Hombre
2020,250101,7,2,43,1,4,9,313016,260000053,2,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Psicología,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2020,250101,7,2,43,1,4,9,351016,260000053,2,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Derecho,Universidad Católica Los Ángeles de Chimbote,Ancash,Mujer
2020,250101,7,2,24,6,4,9,331036,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Administración de Empresas,Universidad Alas Peruanas,Lima,Mujer
2020,250301,7,1,21,6,4,9,531016,260000059,15,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Alas Peruanas,Lima,Hombre
2020,250302,7,1,55,2,4,10,121456,160000023,10,Selva,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria - Matemática,Universidad Nacional Hermilio Valdizán,Huánuco,Hombre
2020,250201,7,1,22,6,4,10,611066,260000071,15,Selva,Soltero,Castellano,Superior Universitaria Completa,Ingeniería Agraria,Universidad Católica Sedes Sapientiae,Lima,Hombre
2020,250301,7,2,24,6,4,9,342056,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Nacional de Ucayali,Ucayali,Mujer
2020,250301,7,2,20,6,4,9,714016,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad Nacional de Ucayali,Ucayali,Mujer
2020,250301,7,1,26,1,4,10,342056,260000086,25,Selva,Conviviente,Castellano,Superior Universitaria Completa,Contabilidad,Universidad Particular de Pucallpa S.A.C.,Ucayali,Hombre
2020,250301,7,2,21,1,4,9,342056,160000035,25,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Nacional de Ucayali,Ucayali,Mujer
2020,250301,7,2,24,6,4,9,342056,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Contabilidad,Universidad Nacional de Ucayali,Ucayali,Mujer
2020,250301,7,2,51,1,4,9,121016,160000023,10,Selva,Conviviente,Castellano,Superior Universitaria Incompleta,Educación Secundaria,Universidad Nacional Hermilio Valdizán,Huánuco,Mujer
2020,250301,7,1,18,6,4,9,531016,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Civil,Universidad Nacional de Ucayali,Ucayali,Hombre
2020,250302,7,2,18,6,4,9,714016,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Enfermería,Universidad Nacional de Ucayali,Ucayali,Mujer
2020,250302,7,1,21,6,4,9,611106,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agrónoma,Universidad Nacional de Ucayali,Ucayali,Hombre
2020,250303,7,1,57,2,4,9,611106,160000007,15,Selva,Casado,Castellano,Superior Universitaria Incompleta,Ingeniería Agrónoma,Universidad Nacional Agraria La Molina,Lima,Hombre
2020,250303,7,1,18,6,4,9,523026,160000035,25,Selva,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería Agroindustrial,Universidad Nacional de Ucayali,Ucayali,Hombre
2020,230101,3,1,60,2,4,10,713026,260000015,4,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Odontología,Universidad Católica de Santa María,Arequipa,Hombre
2020,230101,3,2,50,2,4,10,121426,260000015,4,Costa Sur,Casado,Castellano,Superior Universitaria Completa,Educación Secundaria - Lengua y Literatura,Universidad Católica de Santa María,Arequipa,Mujer
2020,230101,3,1,19,6,4,9,321026,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ciencias de la Comunicación,Universidad P. de Tacna,Tacna,Hombre
2020,230110,3,1,30,6,4,11,411016,160000032,23,Costa Sur,Soltero,Castellano,Maestria/doctorado,Biología,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2020,230110,3,1,23,6,4,9,527016,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Ingeniería de Minas,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2020,230110,3,1,28,1,4,9,332076,260000043,23,Costa Sur,Conviviente,Castellano,Superior Universitaria Incompleta,Administración en Turismo y Hotelería    2/,Universidad P. de Tacna,Tacna,Hombre
2020,230110,3,2,23,6,4,10,342036,260000043,23,Costa Sur,Soltero,Castellano,Superior Universitaria Completa,Ciencias Contables,Universidad P. de Tacna,Tacna,Mujer
2020,230110,3,1,25,6,4,9,611016,160000032,23,Costa Sur,Soltero,Castellano,Superior Universitaria Incompleta,Agronomía,Universidad Nacional Jorge Basadre Grohmann,Tacna,Hombre
2020,240105,1,2,17,6,4,9,621036,160000041,24,Costa Norte,Soltero,Castellano,Superior Universitaria Incompleta,Medicina Veterinaria y Zootecnia,Universidad Nacional de Tumbes,Tumbes,Mujer
2020,40101,6,2,43,2,4,11,331176,999999999,98,Sierra Sur,Casado,Castellano,Maestria/doctorado,Ingeniería Comercial,,,Mujer
2020,40101,6,1,46,2,4,10,341026,260000015,4,Sierra Sur,Casado,Castellano,Superior Universitaria Completa,Economía,Universidad Católica de Santa María,Arequipa,Hombre
2020,40101,6,2,22,6,4,9,312036,260000015,4,Sierra Sur,Soltero,Castellano,Superior Universitaria Incompleta,Trabajo Social,Universidad Católica de Santa María,Arequipa,Mujer
