ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS
2015,costa norte,castellano,hombre,36, conviviente,sup. univ. completa,351016,260000052,Derecho,Universidad Particular César Vallejo
2015,costa norte,castellano,mujer,18,soltero(a),sup. univ. incompleta,331206,260000055,Ingeniería Empresarial,Universidad Particular del Norte
2015,costa norte,castellano,hombre,63,casado(a),sup. univ. incompleta,112016,160000028,Educación Primaria,Universidad Nacional José Faustino Sánchez Carrión
2015,costa norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,526016,160000004,Ingeniería de Materiales,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,331016,260000046,Administración,Universidad P. Antenor Orrego
2015,costa norte,castellano,mujer,23,soltero(a),sup. univ. incompleta,351056,260000053,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,mujer,22, conviviente,sup. univ. incompleta,121166,160000004,Educación Secundaria - Ciencias Sociales - Filosofía,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,27,soltero(a),sup. univ. completa,121106,160000004,Educación Secundaria - Ciencias Histórico Sociales,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,31, conviviente,sup. univ. incompleta,121156,160000004,Educación Secundaria - Ciencias Sociales,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,28,soltero(a),sup. univ. completa,511026,160000004,Ingeniería de Sistemas,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,30,casado(a),sup. univ. incompleta,511156,160000004,Ingeniería Informática,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,27,soltero(a),postgrado,331016,260000052,Administración,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,22,soltero(a),sup. univ. incompleta,526016,160000004,Ingeniería de Materiales,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,41, conviviente,sup. univ. incompleta,313016,260000052,Psicología,Universidad Particular César Vallejo
2015,costa norte,castellano,mujer,23,soltero(a),sup. univ. incompleta,121016,160000004,Educación Secundaria,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,22,soltero(a),sup. univ. incompleta,511076,260000055,Ingeniería de Sistemas y Computación  2/,Universidad Particular del Norte
2015,costa norte,castellano,hombre,32,soltero(a),sup. univ. completa,621016,260000046,Medicina Veterinaria,Universidad P. Antenor Orrego
2015,costa norte,castellano,mujer,41, conviviente,sup. univ. completa,121426,160000004,Educación Secundaria - Lengua y Literatura,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,22,soltero(a),sup. univ. incompleta,521046,160000004,Ingeniería Industrial,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,24,soltero(a),sup. univ. completa,121016,160000004,Educación Secundaria,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,33,soltero(a),sup. univ. completa,121016,160000004,Educación Secundaria,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,58, conviviente,sup. univ. completa,342056,260000053,Contabilidad,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,mujer,41, conviviente,sup. univ. completa,121016,160000016,Educación Secundaria,Universidad Nacional de Cajamarca
2015,costa norte,castellano,hombre,26,separado(a),sup. univ. completa,531016,260000059,Ingeniería Civil,Universidad Alas Peruanas
2015,costa norte,castellano,hombre,54,soltero(a),postgrado,621016,160000031,Medicina Veterinaria,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,41, conviviente,sup. univ. incompleta,713016,260000053,Estomatología,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,351056,260000059,Derecho y Ciencias Políticas   1/,Universidad Alas Peruanas
2015,costa norte,castellano,mujer,46,casado(a),sup. univ. incompleta,331016,260000055,Administración,Universidad Particular del Norte
2015,costa norte,castellano,mujer,20, conviviente,sup. univ. incompleta,321026,260000055,Ciencias de la Comunicación,Universidad Particular del Norte
2015,costa norte,castellano,hombre,28, conviviente,sup. univ. completa,331016,260000055,Administración,Universidad Particular del Norte
2015,costa norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,331016,260000052,Administración,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,40,soltero(a),sup. univ. completa,112016,260000045,Educación Primaria,Universidad San Pedro
2015,costa norte,castellano,hombre,42,separado(a),sup. univ. completa,112016,160000016,Educación Primaria,Universidad Nacional de Cajamarca
2015,costa norte,castellano,hombre,19,soltero(a),sup. univ. incompleta,511026,260000059,Ingeniería de Sistemas,Universidad Alas Peruanas
2015,costa norte,castellano,hombre,23, conviviente,sup. univ. incompleta,351016,260000059,Derecho,Universidad Alas Peruanas
2015,costa norte,castellano,hombre,28,soltero(a),sup. univ. incompleta,331036,260000055,Administración de Empresas,Universidad Particular del Norte
2015,costa norte,castellano,mujer,64,soltero(a),sup. univ. incompleta,714016,160000004,Enfermería,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,39,casado(a),sup. univ. completa,521076,160000021,Ingeniería Industrial y Sistemas,Universidad Nacional Federico Villarreal
2015,costa norte,castellano,mujer,31,casado(a),sup. univ. completa,112016,160000004,Educación Primaria,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,35,casado(a),sup. univ. completa,121126,160000016,Educación Secundaria - Ciencias Naturales,Universidad Nacional de Cajamarca
2015,costa norte,castellano,mujer,22,soltero(a),sup. univ. incompleta,533026,260000046,Arquitectura,Universidad P. Antenor Orrego
2015,costa norte,castellano,hombre,22,soltero(a),sup. univ. incompleta,594056,260000052,Ingeniería Ambiental,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,48,casado(a),sup. univ. incompleta,331016,260000053,Administración,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,mujer,43,casado(a),sup. univ. completa,313016,260000059,Psicología,Universidad Alas Peruanas
2015,costa norte,castellano,hombre,18,soltero(a),sup. univ. incompleta,531016,260000046,Ingeniería Civil,Universidad P. Antenor Orrego
2015,costa norte,castellano,hombre,26,soltero(a),sup. univ. incompleta,342056,160000004,Contabilidad,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,20,soltero(a),sup. univ. incompleta,342056,260000053,Contabilidad,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,hombre,50, conviviente,sup. univ. completa,331036,-1,Administración de Empresas,
2015,costa norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,321026,260000046,Ciencias de la Comunicación,Universidad P. Antenor Orrego
2015,costa norte,castellano,hombre,53,soltero(a),sup. univ. completa,342056,160000004,Contabilidad,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,46,soltero(a),sup. univ. completa,714016,160000016,Enfermería,Universidad Nacional de Cajamarca
2015,costa norte,castellano,hombre,65,casado(a),postgrado,711026,160000001,Medicina Humana,Universidad Nacional Mayor de San Marcos
2015,costa norte,castellano,mujer,62,casado(a),postgrado,711026,260000052,Medicina Humana,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,25,soltero(a),sup. univ. incompleta,711026,260000046,Medicina Humana,Universidad P. Antenor Orrego
2015,costa norte,castellano,hombre,66,casado(a),postgrado,341026,160000004,Economía,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,29,soltero(a),sup. univ. completa,341026,160000004,Economía,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,331016,260000052,Administración,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,34,soltero(a),sup. univ. completa,341016,260000046,Ciencias Económicas,Universidad P. Antenor Orrego
2015,costa norte,castellano,mujer,49,separado(a),sup. univ. completa,121266,160000004,"Educación Secundaria - Filosofía, Psicología y Ciencias Sociales",Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,24,soltero(a),sup. univ. incompleta,422026,160000004,Ingeniería Química,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,23,soltero(a),sup. univ. completa,112016,160000004,Educación Primaria,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,24,soltero(a),sup. univ. incompleta,526036,160000004,Ingeniería Mecánica,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,30,casado(a),postgrado,331036,160000004,Administración de Empresas,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,25,soltero(a),sup. univ. completa,342106,160000004,Contabilidad y Finanzas,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,42,separado(a),sup. univ. completa,611116,160000004,Ingeniería Agronómica,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,60,separado(a),sup. univ. completa,312036,160000021,Trabajo Social,Universidad Nacional Federico Villarreal
2015,costa norte,castellano,mujer,33,soltero(a),sup. univ. completa,332336,260000019,Turismo y Hotelería,Universidad de San Martín de Porres
2015,costa norte,castellano,mujer,37,casado(a),sup. univ. incompleta,342056,260000055,Contabilidad,Universidad Particular del Norte
2015,costa norte,castellano,hombre,40,casado(a),sup. univ. incompleta,342056,999999999,Contabilidad,
2015,costa norte,castellano,hombre,35,casado(a),sup. univ. completa,717016,260000052,Obstetricia,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,69,casado(a),sup. univ. completa,121016,-1,Educación Secundaria,
2015,costa norte,castellano,hombre,41, conviviente,sup. univ. incompleta,331036,160000026,Administración de Empresas,Universidad Nacional Daniel Alcídes Carrión
2015,costa norte,castellano,hombre,18,soltero(a),sup. univ. incompleta,511026,260000052,Ingeniería de Sistemas,Universidad Particular César Vallejo
2015,costa norte,castellano,mujer,30,soltero(a),sup. univ. completa,331036,260000055,Administración de Empresas,Universidad Particular del Norte
2015,costa norte,castellano,mujer,27,soltero(a),sup. univ. incompleta,531016,260000046,Ingeniería Civil,Universidad P. Antenor Orrego
2015,costa norte,castellano,mujer,22,soltero(a),sup. univ. completa,313016,260000054,Psicología,Universidad Peruana de Ciencias Aplicadas
2015,costa norte,castellano,mujer,36, conviviente,sup. univ. completa,112016,260000052,Educación Primaria,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,40,casado(a),postgrado,521046,260000052,Ingeniería Industrial,Universidad Particular César Vallejo
2015,costa norte,castellano,mujer,38,casado(a),sup. univ. completa,351056,160000004,Derecho y Ciencias Políticas   1/,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,19,soltero(a),sup. univ. incompleta,313016,260000046,Psicología,Universidad P. Antenor Orrego
2015,costa norte,castellano,mujer,56,casado(a),sup. univ. completa,341026,160000004,Economía,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,26,soltero(a),sup. univ. completa,521046,260000055,Ingeniería Industrial,Universidad Particular del Norte
2015,costa norte,castellano,mujer,21,soltero(a),sup. univ. incompleta,331016,260000052,Administración,Universidad Particular César Vallejo
2015,costa norte,castellano,mujer,26,soltero(a),sup. univ. completa,111016,160000004,"Educación Básica, Inicial y Primaria",Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,42,casado(a),sup. univ. incompleta,525016,260000046,Ingeniería Electrónica,Universidad P. Antenor Orrego
2015,costa norte,castellano,mujer,33,casado(a),postgrado,342056,160000031,Contabilidad,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,23,soltero(a),sup. univ. incompleta,531016,260000046,Ingeniería Civil,Universidad P. Antenor Orrego
2015,costa norte,castellano,mujer,25, conviviente,sup. univ. incompleta,351056,260000053,Derecho y Ciencias Políticas   1/,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,mujer,22,soltero(a),sup. univ. incompleta,342056,260000046,Contabilidad,Universidad P. Antenor Orrego
2015,costa norte,castellano,hombre,47, conviviente,sup. univ. completa,411016,160000004,Biología,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,18,soltero(a),sup. univ. incompleta,111026,260000074,Educación Inicial,Universidad Católica de Trujillo Benedicto XVI
2015,sierra norte,castellano,mujer,45,separado(a),sup. univ. completa,112016,260000052,Educación Primaria,Universidad Particular César Vallejo
2015,sierra norte,castellano,mujer,22,soltero(a),sup. univ. incompleta,522016,260000038,Industrias Alimentarias,Universidad Peruana Unión
2015,sierra norte,castellano,hombre,36,soltero(a),sup. univ. completa,121016,160000004,Educación Secundaria,Universidad Nacional de Trujillo
2015,sierra norte,castellano,hombre,18,soltero(a),sup. univ. incompleta,313016,260000052,Psicología,Universidad Particular César Vallejo
2015,sierra norte,castellano,mujer,40,casado(a),postgrado,112016,160000004,Educación Primaria,Universidad Nacional de Trujillo
2015,sierra norte,castellano,hombre,49,casado(a),sup. univ. incompleta,342056,260000053,Contabilidad,Universidad Católica Los Ángeles de Chimbote
2015,sierra norte,castellano,mujer,19,soltero(a),sup. univ. incompleta,331016,160000004,Administración,Universidad Nacional de Trujillo
2015,sierra norte,castellano,hombre,33, conviviente,sup. univ. completa,121116,160000031,"Educación Secundaria - Ciencias Matemáticas, Físicas e Informática",Universidad Nacional Pedro Ruíz Gallo
2015,sierra norte,castellano,hombre,50,soltero(a),sup. univ. completa,525016,160000006,Ingeniería Electrónica,Universidad Nacional de Ingeniería
2015,sierra norte,castellano,hombre,35,casado(a),sup. univ. completa,331026,160000004,Administración de Banca y Finanzas,Universidad Nacional de Trujillo
2015,sierra norte,castellano,mujer,31,casado(a),sup. univ. completa,342046,160000004,Ciencias Contables y Financieras,Universidad Nacional de Trujillo
2015,sierra norte,castellano,hombre,19,soltero(a),sup. univ. incompleta,531016,260000052,Ingeniería Civil,Universidad Particular César Vallejo
2015,sierra norte,castellano,mujer,19,soltero(a),sup. univ. incompleta,342056,160000004,Contabilidad,Universidad Nacional de Trujillo
2015,sierra norte,castellano,hombre,18,soltero(a),sup. univ. incompleta,331016,160000004,Administración,Universidad Nacional de Trujillo
2015,sierra norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,332076,260000052,Administración en Turismo y Hotelería    2/,Universidad Particular César Vallejo
2015,sierra norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,531016,260000046,Ingeniería Civil,Universidad P. Antenor Orrego
2015,sierra norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,331016,260000046,Administración,Universidad P. Antenor Orrego
2015,sierra norte,castellano,mujer,20,soltero(a),sup. univ. incompleta,521046,260000046,Ingeniería Industrial,Universidad P. Antenor Orrego
2015,sierra norte,castellano,mujer,22,soltero(a),sup. univ. incompleta,611016,160000004,Agronomía,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,31,soltero(a),postgrado,112016,260000052,Educación Primaria,Universidad Particular César Vallejo
2015,costa norte,castellano,hombre,19,soltero(a),sup. univ. incompleta,331036,260000053,Administración de Empresas,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,hombre,23,soltero(a),sup. univ. incompleta,713016,260000053,Estomatología,Universidad Católica Los Ángeles de Chimbote
2015,costa norte,castellano,mujer,25,soltero(a),sup. univ. completa,611146,160000016,Ingeniería de Negocios Agronómicos y Forestales,Universidad Nacional de Cajamarca
2015,costa norte,castellano,mujer,21,soltero(a),sup. univ. incompleta,521046,260000055,Ingeniería Industrial,Universidad Particular del Norte
2015,costa norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,335026,260000059,Administración de Negocios Internacionales   1/,Universidad Alas Peruanas
2015,sierra norte,castellano,hombre,51, conviviente,sup. univ. completa,211026,160000004,Antropología Social,Universidad Nacional de Trujillo
2015,sierra norte,castellano,mujer,41,soltero(a),sup. univ. completa,111026,260000053,Educación Inicial,Universidad Católica Los Ángeles de Chimbote
2015,sierra norte,castellano,mujer,52, conviviente,sup. univ. completa,151016,170696005,Educación Artística,Educación Superior Artística - ESFA Mario Urteaga Alvarado
2015,sierra norte,castellano,hombre,40, conviviente,sup. univ. completa,714016,160000016,Enfermería,Universidad Nacional de Cajamarca
2015,sierra norte,castellano,mujer,43, conviviente,sup. univ. completa,331016,260000052,Administración,Universidad Particular César Vallejo
2015,sierra norte,castellano,mujer,19,soltero(a),sup. univ. incompleta,531016,260000052,Ingeniería Civil,Universidad Particular César Vallejo
2015,sierra norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,531016,260000046,Ingeniería Civil,Universidad P. Antenor Orrego
2015,sierra norte,castellano,mujer,28, conviviente,sup. univ. completa,342056,260000053,Contabilidad,Universidad Católica Los Ángeles de Chimbote
2015,sierra norte,castellano,mujer,19,soltero(a),sup. univ. incompleta,111026,260000052,Educación Inicial,Universidad Particular César Vallejo
2015,sierra norte,castellano,mujer,21,soltero(a),sup. univ. incompleta,351016,160000021,Derecho,Universidad Nacional Federico Villarreal
2015,costa norte,castellano,mujer,21,soltero(a),sup. univ. incompleta,611116,260000045,Ingeniería Agronómica,Universidad San Pedro
2015,costa norte,castellano,hombre,27,soltero(a),sup. univ. completa,711026,160000031,Medicina Humana,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,30,soltero(a),sup. univ. completa,531016,260000044,Ingeniería Civil,Universidad Particular de Chiclayo
2015,costa norte,castellano,mujer,26,soltero(a),sup. univ. completa,342056,260000069,Contabilidad,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,335036,260000107,Comercio Exterior,Universidad de Lambayeque
2015,costa norte,castellano,hombre,23,soltero(a),sup. univ. incompleta,335146,260000072,Relaciones Internacionales y Negociaciones,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,mujer,22,soltero(a),sup. univ. incompleta,531026,260000069,Ingeniería Civil y Ambiental,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,hombre,39,separado(a),sup. univ. completa,715056,260000044,Tecnología Médica,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,51,casado(a),sup. univ. completa,531016,160000031,Ingeniería Civil,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,52,casado(a),sup. univ. completa,412016,160000013,Ingeniería Zootecnia   1/,Universidad Nacional de Piura
2015,costa norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,341026,260000029,Economía,Universidad de Piura
2015,costa norte,castellano,mujer,64,casado(a),sup. univ. completa,714016,160000031,Enfermería,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,39, conviviente,sup. univ. completa,342056,160000031,Contabilidad,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,41,casado(a),sup. univ. completa,341026,160000031,Economía,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,35,casado(a),sup. univ. completa,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,22,soltero(a),sup. univ. completa,331036,260000072,Administración de Empresas,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,hombre,47,casado(a),sup. univ. completa,121016,160000031,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,54,casado(a),postgrado,121016,260000045,Educación Secundaria,Universidad San Pedro
2015,costa norte,castellano,mujer,55,divorciado(a),postgrado,121016,160000031,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,24,soltero(a),sup. univ. completa,313016,260000069,Psicología,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,mujer,32,soltero(a),sup. univ. completa,511026,260000072,Ingeniería de Sistemas,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,hombre,42,separado(a),sup. univ. incompleta,331036,260000019,Administración de Empresas,Universidad de San Martín de Porres
2015,costa norte,castellano,hombre,48,casado(a),sup. univ. completa,21016,-1,Administración y Ciencias Policiales (oficiales),
2015,costa norte,castellano,mujer,39,separado(a),sup. univ. completa,351016,260000044,Derecho,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,26,soltero(a),sup. univ. completa,331036,260000072,Administración de Empresas,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,hombre,21,soltero(a),sup. univ. incompleta,531016,260000072,Ingeniería Civil,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,hombre,32,casado(a),sup. univ. incompleta,214016,160000031,Idiomas,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,26,casado(a),sup. univ. incompleta,214016,160000031,Idiomas,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,41,casado(a),sup. univ. completa,717016,260000044,Obstetricia,Universidad Particular de Chiclayo
2015,costa norte,castellano,mujer,62,soltero(a),sup. univ. completa,121016,260000069,Educación Secundaria,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,mujer,50,soltero(a),sup. univ. completa,111026,260000044,Educación Inicial,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,33,soltero(a),sup. univ. completa,121016,160000031,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,53,separado(a),sup. univ. completa,311016,160000031,Sociología,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,21,soltero(a),sup. univ. incompleta,335056,160000031,Comercio y Negocios Internacionales,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,48,casado(a),postgrado,121016,260000069,Educación Secundaria,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,hombre,23,soltero(a),sup. univ. incompleta,432016,160000031,Estadística,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,531016,160000031,Ingeniería Civil,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,20,soltero(a),sup. univ. incompleta,714016,160000031,Enfermería,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,52,casado(a),sup. univ. completa,342056,160000031,Contabilidad,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,56,casado(a),sup. univ. completa,531016,160000031,Ingeniería Civil,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,30,soltero(a),sup. univ. incompleta,531016,160000031,Ingeniería Civil,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,22,soltero(a),sup. univ. incompleta,511026,260000107,Ingeniería de Sistemas,Universidad de Lambayeque
2015,costa norte,castellano,mujer,24,separado(a),sup. univ. incompleta,331016,160000031,Administración,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,24,soltero(a),sup. univ. incompleta,714016,160000031,Enfermería,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,22,soltero(a),sup. univ. incompleta,422026,160000031,Ingeniería Química,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,46,casado(a),sup. univ. completa,351016,260000069,Derecho,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,hombre,35, conviviente,sup. univ. completa,331036,260000044,Administración de Empresas,Universidad Particular de Chiclayo
2015,costa norte,castellano,mujer,34, conviviente,sup. univ. completa,342056,260000044,Contabilidad,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,32,casado(a),sup. univ. completa,342056,260000052,Contabilidad,Universidad Particular César Vallejo
2015,costa norte,castellano,mujer,22,casado(a),sup. univ. incompleta,313016,260000072,Psicología,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,mujer,36,soltero(a),sup. univ. completa,611016,160000031,Agronomía,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,41,soltero(a),sup. univ. completa,351016,160000031,Derecho,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,50,casado(a),sup. univ. completa,526056,160000031,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,42,casado(a),sup. univ. completa,224026,170419960,Interpretación Musical,Educación Superior Artística - ESFA Escuela Superior De Musica Condorcunca
2015,costa norte,castellano,hombre,24,soltero(a),sup. univ. incompleta,711026,260000044,Medicina Humana,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,23,soltero(a),sup. univ. incompleta,214036,260000072,Traducción e Interpretación,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,mujer,19,soltero(a),sup. univ. incompleta,711026,260000044,Medicina Humana,Universidad Particular de Chiclayo
2015,costa norte,castellano,mujer,18,soltero(a),sup. univ. incompleta,711026,260000044,Medicina Humana,Universidad Particular de Chiclayo
2015,costa norte,castellano,mujer,34,soltero(a),sup. univ. incompleta,711026,260000044,Medicina Humana,Universidad Particular de Chiclayo
2015,costa norte,castellano,mujer,32,soltero(a),sup. univ. incompleta,533026,260000044,Arquitectura,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,22, conviviente,sup. univ. incompleta,512076,260000099,Ingeniería en Teleinformática    4/,Universidad Particular Juan Mejía Baca
2015,costa norte,castellano,hombre,24,soltero(a),sup. univ. completa,521046,260000072,Ingeniería Industrial,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,hombre,32,soltero(a),sup. univ. completa,441046,260000069,Computación e Informática,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,hombre,45,casado(a),sup. univ. completa,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,39,casado(a),sup. univ. completa,351016,260000072,Derecho,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,hombre,44,soltero(a),sup. univ. completa,214016,160000031,Idiomas,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,hombre,49, conviviente,sup. univ. completa,432016,160000004,Estadística,Universidad Nacional de Trujillo
2015,costa norte,castellano,mujer,51, conviviente,sup. univ. completa,411106,160000004,Microbiología,Universidad Nacional de Trujillo
2015,costa norte,castellano,hombre,58,soltero(a),sup. univ. completa,322026,260000100,Periodismo,Universidad Jaime Bausate y Meza 1/
2015,costa norte,castellano,mujer,55,soltero(a),sup. univ. completa,411106,160000031,Microbiología,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,22,soltero(a),sup. univ. completa,332106,260000069,Administración Hotelera,Universidad Católica Santo Toribio de Mogrovejo
2015,costa norte,castellano,hombre,39,soltero(a),sup. univ. incompleta,533026,260000072,Arquitectura,Universidad Particular Señor de Sipán S.A.C.
2015,costa norte,castellano,hombre,20,soltero(a),sup. univ. incompleta,533026,260000044,Arquitectura,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,44, conviviente,postgrado,533026,260000044,Arquitectura,Universidad Particular de Chiclayo
2015,costa norte,castellano,hombre,69,casado(a),sup. univ. incompleta,342056,260000019,Contabilidad,Universidad de San Martín de Porres
2015,costa norte,castellano,hombre,72,casado(a),postgrado,611106,160000007,Ingeniería Agrónoma,Universidad Nacional Agraria La Molina
2015,costa norte,castellano,mujer,64,casado(a),sup. univ. completa,331016,160000005,Administración,Universidad Nacional de San Agustín
2015,costa norte,castellano,mujer,36,soltero(a),sup. univ. completa,533026,260000044,Arquitectura,Universidad Particular de Chiclayo
2015,costa norte,castellano,mujer,59,viudo(a),postgrado,714016,260000014,Enfermería,Universidad Peruana Cayetano Heredia
2015,costa norte,castellano,mujer,30,soltero(a),sup. univ. completa,711026,160000031,Medicina Humana,Universidad Nacional Pedro Ruíz Gallo
2015,costa norte,castellano,mujer,28,soltero(a),sup. univ. completa,711026,260000019,Medicina Humana,Universidad de San Martín de Porres
2015,costa norte,castellano,mujer,24,soltero(a),sup. univ. completa,713026,260000019,Odontología,Universidad de San Martín de Porres
2015,costa norte,castellano,mujer,22,soltero(a),sup. univ. incompleta,351016,260000019,Derecho,Universidad de San Martín de Porres
